TimeStamp;Over240P3;Over240P2;Over240P1;1VStepsP3;1VStepsP2;1VStepsP1
2017-09-20 04:39:51.931;Over;Over;Over;;;
2017-09-20 04:40:01.402;Over;Over;Over;;;
2017-09-20 04:40:10.749;Over;Over;Over;;;
2017-09-20 04:40:29.575;Over;Over;Over;;;
2017-09-20 04:40:39.041;Over;Over;Over;;;
2017-09-20 04:40:57.858;Over;Over;Over;;;
2017-09-20 04:41:07.231;Over;Over;Over;;;
2017-09-20 04:41:16.695;Over;Over;Over;;;
2017-09-20 04:41:26.032;Over;Over;Over;;;
2017-09-20 04:41:44.862;Over;Over;Over;;;
2017-09-20 04:41:54.328;Over;Over;Over;;;
2017-09-20 04:42:03.672;Over;Over;Over;;;
2017-09-20 04:42:13.140;Over;Over;Over;;;
2017-09-20 04:42:22.493;Over;Over;Over;;;
2017-09-20 04:42:31.951;Over;Over;Over;;;
2017-09-20 04:42:41.291;Over;Over;Over;;;
2017-09-20 04:43:00.113;Over;Over;Over;;;
2017-09-20 04:43:19.039;Over;Over;Over;;;
2017-09-20 04:43:28.384;Over;Over;Over;;;
2017-09-20 04:43:37.848;Over;Over;Over;;;
2017-09-20 04:43:47.196;Over;Over;Over;;;
2017-09-20 04:43:56.664;Over;Over;Over;;;
2017-09-20 04:44:06.005;Over;Over;Over;;;
2017-09-20 04:44:15.474;Over;Over;Over;;;
2017-09-20 04:44:34.287;Over;Over;Over;;;
2017-09-20 04:44:43.640;Over;Over;Over;;;
2017-09-20 04:45:11.911;Over;Over;Over;;;
2017-09-20 04:45:21.368;Over;Over;Over;;;
2017-09-20 04:45:30.723;Over;Over;Over;;;
2017-09-20 04:45:40.077;Over;Over;Over;;;
2017-09-20 04:45:49.538;Over;Over;Over;;;
2017-09-20 04:45:59.002;Over;Over;Over;;;
2017-09-20 04:46:08.381;Over;Over;Over;;;
2017-09-20 04:46:17.708;Over;Over;Over;;;
2017-09-20 04:46:27.173;Over;Over;Over;;;
2017-09-20 04:46:36.642;Over;Over;Over;;;
2017-09-20 04:46:45.988;Over;Over;Over;;;
2017-09-20 04:46:55.359;Over;Over;Over;;;
2017-09-20 04:47:04.822;Over;Over;Over;;;
2017-09-20 04:47:14.280;Over;Over;Over;;;
2017-09-20 04:47:42.451;Over;Over;Over;;;
2017-09-20 04:48:01.263;Over;Over;Over;;;
2017-09-20 04:48:10.752;Over;Over;Over;;;
2017-09-20 04:48:20.097;Over;Over;Over;;;
2017-09-20 04:48:29.571;Over;Over;Over;;;
2017-09-20 04:48:38.911;Over;Over;Over;;;
2017-09-20 04:48:48.382;Over;Over;Over;;;
2017-09-20 04:49:16.539;Over;Over;Over;;;
2017-09-20 04:49:26.004;Over;Over;Over;;;
2017-09-20 04:49:35.353;Over;Over;Over;;;
2017-09-20 04:50:03.623;Over;Over;Over;;;
2017-09-20 04:50:22.505;Over;Over;Over;;;
2017-09-20 04:50:41.315;Over;Over;Over;;;
2017-09-20 04:50:50.671;Over;Over;Over;;;
2017-09-20 04:51:00.138;Over;Over;Over;;;
2017-09-20 04:51:09.481;Over;Over;Over;;;
2017-09-20 04:51:28.290;Over;Over;Over;;;
2017-09-20 04:51:37.770;Over;Over;Over;;;
2017-09-20 04:51:47.119;Over;Over;Over;;;
2017-09-20 04:51:56.578;Over;Over;Over;;;
2017-09-20 04:52:06.039;Over;Over;Over;;;
2017-09-20 04:52:15.388;Over;Over;Over;;;
2017-09-20 04:52:24.849;Over;Over;Over;;;
2017-09-20 04:52:34.197;Over;Over;Over;;;
2017-09-20 04:52:53.001;Over;Over;Over;;;
2017-09-20 04:53:11.919;Over;Over;Over;;;
2017-09-20 04:53:21.291;Over;Over;Over;;;
2017-09-20 04:53:40.110;Over;Over;Over;;;
2017-09-20 04:53:49.570;Over;Over;Over;;;
2017-09-20 04:53:58.933;Over;Over;Over;;;
2017-09-20 04:54:08.392;Over;Over;Over;;;
2017-09-20 04:54:17.752;Over;Over;Over;;;
2017-09-20 04:54:27.220;Over;Over;Over;;;
2017-09-20 04:54:46.033;Over;Over;Over;;;
2017-09-20 04:54:55.403;Over;Over;Over;;;
2017-09-20 04:55:14.204;Over;Over;Over;;;
2017-09-20 04:55:23.662;Over;Over;Over;;;
2017-09-20 04:55:33.025;Over;Over;Over;;;
2017-09-20 04:55:51.822;Over;Over;Over;;;
2017-09-20 04:56:01.302;Over;Over;Over;;;
2017-09-20 04:56:10.644;Over;Over;Over;;;
2017-09-20 04:56:20.115;Over;Over;Over;;;
2017-09-20 04:56:29.469;Over;Over;Over;;;
2017-09-20 04:56:48.395;Over;Over;Over;;;
2017-09-20 04:56:57.746;Over;Over;Over;;;
2017-09-20 04:57:07.212;Over;Over;Over;;;
2017-09-20 04:57:16.564;Over;Over;Over;;;
2017-09-20 04:57:26.037;Over;Over;Over;;;
2017-09-20 04:57:35.376;Over;Over;Over;;;
2017-09-20 04:57:44.846;Over;Over;Over;;;
2017-09-20 04:58:03.664;Over;Over;Over;;;
2017-09-20 04:58:13.006;Over;Over;Over;;;
2017-09-20 04:58:22.478;Over;Over;Over;;;
2017-09-20 04:58:31.828;Over;Over;Over;;;
2017-09-20 04:58:41.301;Over;Over;Over;;;
2017-09-20 04:58:50.656;Over;Over;Over;;;
2017-09-20 04:59:00.110;Over;Over;Over;;;
2017-09-20 04:59:18.927;Over;Over;Over;;;
2017-09-20 04:59:28.378;Over;Over;Over;;;
2017-09-20 04:59:37.746;Over;Over;Over;;;
2017-09-20 04:59:47.203;Over;Over;Over;;;
2017-09-20 04:59:56.553;Over;Over;Over;;;
2017-09-20 05:00:15.351;Over;Over;Over;;;
2017-09-20 05:00:24.821;Over;Over;Over;;;
2017-09-20 05:00:43.648;Over;Over;Over;;;
2017-09-20 05:00:52.984;Over;Over;Over;;;
2017-09-20 05:01:30.720;Over;Over;Over;;;
2017-09-20 05:01:40.070;Over;Over;Over;;;
2017-09-20 05:01:49.549;Over;Over;Over;;;
2017-09-20 05:02:46.001;Over;Over;Over;;;
2017-09-20 05:02:55.342;Over;Over;Over;;;
2017-09-20 05:03:04.817;Over;Over;Over;;;
2017-09-20 05:03:14.271;Over;Over;Over;;;
2017-09-20 05:04:01.255;Over;Over;Over;;;
2017-09-20 05:04:10.705;Over;Over;Over;;;
2017-09-20 05:04:20.060;Over;Over;Over;;;
2017-09-20 05:04:29.528;Over;Over;Over;;;
2017-09-20 05:04:38.897;Over;Over;Over;;;
2017-09-20 05:04:48.348;Over;Over;Over;;;
2017-09-20 05:04:57.699;Over;Over;Over;;;
2017-09-20 05:05:07.179;Over;Over;Over;;;
2017-09-20 05:05:16.531;Over;Over;Over;;;
2017-09-20 05:05:26.019;Over;Over;Over;;;
2017-09-20 05:05:35.368;Over;Over;Over;;;
2017-09-20 05:05:44.823;Over;Over;Over;;;
2017-09-20 05:06:12.990;Over;Over;Over;;;
2017-09-20 05:06:22.458;Over;Over;Over;;;
2017-09-20 05:06:31.821;Over;Over;Over;;;
2017-09-20 05:06:41.281;Over;Over;Over;;;
2017-09-20 05:06:50.633;Over;Over;Over;;;
2017-09-20 05:07:00.090;Over;Over;Over;;;
2017-09-20 05:07:09.467;Over;Over;Over;;;
2017-09-20 05:07:18.920;Over;Over;Over;;;
2017-09-20 05:07:28.283;Over;Over;Over;;;
2017-09-20 05:07:37.729;Over;Over;Over;;;
2017-09-20 05:07:47.081;Over;Over;Over;;;
2017-09-20 05:07:56.563;Over;Over;Over;;;
2017-09-20 05:08:05.900;Over;Over;Over;;;
2017-09-20 05:08:15.378;Over;Over;Over;;;
2017-09-20 05:08:24.838;Over;Over;Over;;;
2017-09-20 05:08:34.202;Over;Over;Over;;;
2017-09-20 05:08:43.549;Over;Over;Over;;;
2017-09-20 05:08:53.014;Over;Over;Over;;;
2017-09-20 05:09:02.474;Over;Over;Over;;;
2017-09-20 05:09:30.635;Over;Over;Over;;;
2017-09-20 05:09:49.433;Over;Over;Over;;;
2017-09-20 05:09:58.907;Over;Over;Over;;;
2017-09-20 05:10:08.271;Over;Over;Over;;;
2017-09-20 05:10:17.735;Over;Over;Over;;;
2017-09-20 05:10:27.089;Over;Over;Over;;;
2017-09-20 05:10:46.010;Over;Over;Over;;;
2017-09-20 05:11:04.815;Over;Over;Over;;;
2017-09-20 05:11:14.170;Over;Over;Over;;;
2017-09-20 05:11:23.623;Over;Over;Over;;;
2017-09-20 05:11:32.978;Over;Over;Over;;;
2017-09-20 05:11:42.437;Over;Over;Over;;;
2017-09-20 05:12:01.248;Over;Over;Over;;;
2017-09-20 05:12:10.603;Over;Over;Over;;;
2017-09-20 05:12:20.058;Over;Over;Over;;;
2017-09-20 05:12:38.877;Over;Over;Over;;;
2017-09-20 05:12:48.339;Over;Over;Over;;;
2017-09-20 05:12:57.690;Over;Over;Over;;;
2017-09-20 05:13:16.511;Over;Over;Over;;;
2017-09-20 05:13:25.958;Over;Over;Over;;;
2017-09-20 05:13:35.321;Over;Over;Over;;;
2017-09-20 05:14:12.959;Over;Over;Over;;;
2017-09-20 05:14:22.421;Over;Over;Over;;;
2017-09-20 05:14:31.772;Over;Over;Over;;;
2017-09-20 05:14:41.242;Over;Over;Over;;;
2017-09-20 05:15:09.424;Over;Over;Over;;;
2017-09-20 05:15:28.244;Over;Over;Over;;;
2017-09-20 05:15:37.705;Over;Over;Over;;;
2017-09-20 05:15:47.047;Over;Over;Over;;;
2017-09-20 05:15:56.524;Over;Over;Over;;;
2017-09-20 05:16:05.881;Over;Over;Over;;;
2017-09-20 05:16:15.345;Over;Over;Over;;;
2017-09-20 05:16:24.685;Over;Over;Over;;;
2017-09-20 05:16:34.156;Over;Over;Over;;;
2017-09-20 05:16:43.496;Over;Over;Over;;;
2017-09-20 05:17:11.787;Over;Over;Over;;;
2017-09-20 05:17:21.248;Over;Over;Over;;;
2017-09-20 05:17:30.597;Over;Over;Over;;;
2017-09-20 05:17:40.058;Over;Over;Over;;;
2017-09-20 05:17:49.412;Over;Over;Over;;;
2017-09-20 05:17:58.867;Over;Over;Over;;;
2017-09-20 05:18:08.218;Over;Over;Over;;;
2017-09-20 05:18:17.687;Over;Over;Over;;;
2017-09-20 05:18:27.037;Over;Over;Over;;;
2017-09-20 05:18:45.841;Over;Over;Over;;;
2017-09-20 05:18:55.308;Over;Over;Over;;;
2017-09-20 05:19:14.110;Over;Over;Over;;;
2017-09-20 05:19:32.919;Over;Over;Over;;;
2017-09-20 05:19:42.395;Over;Over;Over;;;
2017-09-20 05:20:01.233;Over;Over;Over;;;
2017-09-20 05:20:10.591;Over;Over;Over;;;
2017-09-20 05:20:20.045;Over;Over;Over;;;
2017-09-20 05:20:29.391;Over;Over;Over;;;
2017-09-20 05:20:38.862;Over;Over;Over;;;
2017-09-20 05:20:48.230;Over;Over;Over;;;
2017-09-20 05:20:57.594;Over;Over;Over;;;
2017-09-20 05:21:07.053;Over;Over;Over;;;
2017-09-20 05:21:16.512;Over;Over;Over;;;
2017-09-20 05:21:35.323;Over;Over;Over;;;
2017-09-20 05:21:54.130;Over;Over;Over;;;
2017-09-20 05:22:03.481;Over;Over;;;;
2017-09-20 05:22:22.289;;Over;;;;
2017-09-20 05:22:31.757;;Over;;;;
2017-09-20 05:22:41.094;Over;Over;;;;
2017-09-20 05:22:50.563;;Over;Over;;;
2017-09-20 05:22:59.925;Over;Over;Over;;;
2017-09-20 05:23:09.395;;Over;;;;
2017-09-20 05:23:18.747;;Over;;;;
2017-09-20 05:23:28.195;;Over;;;;
2017-09-20 05:23:37.667;;Over;;;;
2017-09-20 05:23:47.023;;Over;;;;
2017-09-20 05:34:45.857;;Over;;;;
2017-09-20 05:34:55.322;;Over;;;;
2017-09-20 05:35:04.683;;Over;;;;
2017-09-20 05:35:14.150;;Over;;;;
2017-09-20 05:35:42.305;;Over;;;;
2017-09-20 05:35:51.775;;Over;;;;
2017-09-20 05:36:01.235;;Over;;;;
2017-09-20 05:36:10.591;;Over;;;;
2017-09-20 05:36:20.043;;Over;;;;
2017-09-20 05:36:48.207;;Over;;;;
2017-09-20 05:37:07.016;;Over;;;;
2017-09-20 05:37:16.465;;Over;;;;
2017-09-20 05:37:25.935;;Over;;;;
2017-09-20 05:37:35.286;;Over;;;;
2017-09-20 05:37:44.750;;Over;Over;;;
2017-09-20 05:38:12.898;Over;Over;Over;;;
2017-09-20 05:38:22.386;Over;Over;Over;;;
2017-09-20 05:38:41.202;Over;Over;Over;;;
2017-09-20 05:39:00.029;Over;Over;Over;;;
2017-09-20 05:39:09.370;Over;Over;Over;;;
2017-09-20 05:39:28.303;Over;Over;Over;;;
2017-09-20 05:39:37.649;;Over;;;;
2017-09-20 05:40:05.930;Over;;;;;
2017-09-20 05:40:15.290;Over;Over;;;;
2017-09-20 05:40:24.755;Over;Over;;;;
2017-09-20 05:41:02.404;Over;Over;;;;
2017-09-20 05:41:11.775;;Over;;;;
2017-09-20 05:43:14.095;;Over;;;;
2017-09-20 05:44:01.204;;Over;;;;
2017-09-20 05:44:20.028;;Over;Over;;;
2017-09-20 05:44:29.489;;Over;Over;;;
2017-09-20 06:08:57.628;;;;Up;Up;Up
2017-09-20 06:43:18.848;;;;Down;Down;Down
2017-09-20 06:48:01.285;;;;Down;Down;Down
2017-09-20 08:05:30.582;;;;Up;Up;Up
2017-09-20 10:45:24.376;;;;Down;Down;Down
2017-09-20 10:46:11.493;;;;Up;Up;Up
2017-09-20 15:00:06.667;;;;;Down;
2017-09-20 15:00:16.123;;;;Down;Down;Down
2017-09-20 15:00:53.803;;;;Up;Up;Up
2017-09-20 15:01:12.715;;;;Down;;
2017-09-20 16:37:42.262;;;;Up;Up;Up
2017-09-20 19:46:56.229;;;;Up;Up;Up
2017-09-20 21:25:54.495;;;;Down;Down;Down
2017-09-20 22:30:07.438;;;;Down;Down;Down
2017-09-21 01:07:52.499;;;;Down;Down;Down
2017-09-21 02:34:21.363;;;;Up;Up;Up
2017-09-21 05:52:12.991;;;;Up;Up;Up
2017-09-21 07:07:38.915;;;;Down;Down;Down
2017-09-21 09:35:32.396;;;;Up;Up;Up
2017-09-21 16:44:59.385;;;;Up;Up;Up
2017-09-21 20:01:53.112;;;;;Up;Up
2017-09-21 20:24:49.955;;;;;Down;
2017-09-21 21:36:20.503;;;;Down;Down;Down
2017-09-21 23:08:13.920;;;;Down;Down;Down
2017-09-22 06:06:35.205;;;;Up;Up;Up
2017-09-22 06:24:37.655;;;;Down;Down;Down
2017-09-22 09:39:07.237;;;;Up;Up;Up
2017-09-22 09:39:16.589;;;;Up;Up;Up
2017-09-22 16:12:53.002;;;;Down;Down;Down
2017-09-22 17:00:40.478;;;;Up;Up;Up
2017-09-22 21:36:41.239;;;;Down;Down;Down
2017-09-23 00:59:38.079;;;;Down;Down;Down
2017-09-23 00:59:47.556;;;;Down;Down;Down
2017-09-23 01:37:57.585;;;;;Down;
2017-09-23 06:18:00.401;;;;Up;Up;Up
2017-09-23 06:18:19.201;;;;Up;Up;Up
2017-09-23 08:55:39.844;;;;Up;Up;Up
2017-09-23 21:16:59.387;;;;Down;Down;Down
2017-09-24 00:39:36.313;;;;Down;Down;Down
2017-09-24 09:31:06.190;;;;Up;Up;Up
2017-09-24 19:32:47.118;;;;Up;Up;Up
2017-09-24 19:33:05.933;;;;;;Up
2017-09-25 01:52:08.915;;;;Down;Down;Down
2017-09-25 01:52:18.284;;;;Down;Down;Down
2017-09-25 06:02:30.932;;;;Up;Up;Up
2017-09-25 09:35:07.186;;;;Up;Up;Up
2017-09-25 09:35:26.105;;;;Up;Up;Up
2017-09-25 17:26:07.375;;;;Down;Down;Down
2017-09-26 00:14:15.656;;;;Down;Down;Down
2017-09-26 06:14:29.407;;;;Up;Up;Up
2017-09-26 06:38:49.717;;;;Down;Down;
2017-09-26 06:38:59.176;;;;Down;Down;Down
2017-09-26 08:44:37.167;;;;Up;Up;Up
2017-09-26 15:03:35.807;;;;Up;Up;Up
2017-09-26 21:10:24.022;;;;Down;Down;Down
2017-09-26 22:20:27.620;;;;Down;Down;Down
2017-09-27 06:12:23.978;;;;Up;Up;Up
2017-09-27 06:28:52.449;;;;Down;Down;Down
2017-09-27 08:04:35.116;;;;Up;Up;Up
2017-09-27 10:54:04.223;;;;Down;Down;Down
2017-09-27 10:54:23.023;;;;Up;Up;Up
2017-09-27 10:55:10.224;;;;Up;Up;Up
2017-09-27 14:20:39.503;;;;Down;Down;Down
2017-09-27 14:40:18.307;;;;Up;Up;Up
2017-09-27 14:40:55.953;;;;;;Down
2017-09-27 14:41:43.150;;;;Up;Up;Up
2017-09-27 14:42:20.888;;;;Down;Down;Down
2017-09-27 23:44:56.651;;;;Down;Down;Down
2017-09-27 23:45:06.111;;;;Down;Down;Down
2017-09-28 06:13:30.110;;;;Up;Up;Up
2017-09-28 06:13:39.602;;;;Up;Up;Up
2017-09-28 06:46:48.144;;;;Down;Down;Down
2017-09-28 06:46:57.616;;;;Down;Down;Down
2017-09-28 07:28:35.317;;;;Down;Down;Down
2017-09-28 07:28:44.662;;;;;Down;
2017-09-28 07:29:03.597;;;;Up;Up;Up
2017-09-28 07:29:31.888;;;;Up;Up;Up
2017-09-28 12:53:56.788;;;;Up;Up;Up
2017-09-28 12:56:36.992;;;;Up;Up;Up
2017-09-28 12:57:52.456;;;;Up;Up;Up
2017-09-28 14:58:26.930;;;;Down;Down;Down
2017-09-28 19:39:13.290;;;;Up;Up;Up
2017-09-28 20:31:54.503;;;;Down;Down;Down
2017-09-28 22:35:48.976;;;;Down;Down;Down
2017-09-29 00:33:05.899;;;;Down;Down;Down
2017-09-29 00:40:19.787;;;;Down;Down;Down
2017-09-29 04:51:48.926;;;;Up;Up;Up
2017-09-29 06:04:42.560;;;;Up;Up;Up
2017-09-29 07:30:01.422;;;;Down;Down;Down
2017-09-29 07:48:33.937;;;;Up;Up;Up
2017-09-29 10:50:03.370;;;;Up;Up;Up
2017-09-29 18:06:09.122;;;;Up;Up;Up
2017-09-29 18:11:58.712;;;;Up;Up;Up
2017-09-29 19:25:38.234;;;;Up;Up;Up
2017-09-29 20:53:25.761;;;;Down;Down;Down
2017-09-29 23:01:55.083;;;;;Down;
2017-09-29 23:02:04.538;;;;Down;Down;Down
2017-09-30 01:10:32.340;;;;Down;Down;Down
2017-09-30 02:23:20.285;;;;Down;Down;Down
2017-09-30 06:46:39.688;;;;Up;Up;Up
2017-09-30 08:17:48.838;;;;Up;Up;Up
2017-09-30 09:35:16.175;;;;Up;Up;Up
2017-09-30 10:49:25.684;;;;Up;Up;Up
2017-09-30 13:06:47.802;;;;Down;Down;Down
2017-09-30 18:15:43.433;;;;Up;Up;Up
2017-09-30 20:28:26.853;;;;Down;Down;Down
2017-09-30 21:45:32.805;;;;Down;Down;Down
2017-10-01 08:59:21.719;;;;Up;Up;Up
2017-10-01 12:19:20.770;;;;Up;Up;Up
2017-10-01 23:45:42.537;;;;Down;Down;Down
2017-10-02 06:02:18.872;;;;Up;Up;Up
2017-10-02 09:58:17.788;;;;Up;Up;Up
2017-10-02 14:14:29.383;;;;Down;Down;Down
2017-10-02 14:14:38.851;;;;Down;Down;Down
2017-10-02 18:16:35.385;;;;;Down;
2017-10-02 18:39:04.519;;;;Up;Up;Up
2017-10-02 19:52:19.890;;;;Up;;Up
2017-10-02 20:15:16.771;;;;Down;Down;Down
2017-10-02 21:38:24.954;;;;Down;Down;Down
2017-10-02 21:38:34.446;;;;Down;Down;Down
2017-10-02 23:37:33.848;;;;Down;Down;Down
2017-10-03 09:31:20.855;;;;Up;Up;Up
2017-10-03 19:17:50.467;;;;Up;Up;Up
2017-10-04 00:05:33.260;;;;Down;Down;Down
2017-10-04 05:37:32.458;;;;Up;Up;Up
2017-10-04 06:03:35.639;;;;Up;;
2017-10-04 06:39:13.365;;;;Down;Down;Down
2017-10-04 07:02:36.540;;;;Up;Up;Up
2017-10-04 07:02:45.999;;;;Up;Up;Up
2017-10-04 08:00:22.480;;;;Up;Up;Up
2017-10-04 08:43:13.651;;;;Down;Down;Down
2017-10-04 08:52:57.548;;;;Down;Down;Down
2017-10-04 09:22:09.381;;;;Up;Up;Up
2017-10-04 09:23:34.092;;;;Down;;
2017-10-04 10:26:21.762;;;;;Up;
2017-10-04 14:45:47.666;;;;Up;Up;Up
2017-10-04 14:46:44.225;;;;;;Up
2017-10-04 14:47:03.045;;;;Down;Down;Down
2017-10-04 16:53:11.366;;;;Down;Down;Down
2017-10-04 18:48:09.114;;;;Up;Up;Up
2017-10-04 18:59:55.931;;;;Up;Up;Up
2017-10-04 20:29:37.137;;;;Down;Down;Down
2017-10-04 21:53:47.973;;;;Down;Down;Down
2017-10-04 23:14:14.073;;;;Down;Down;Down
2017-10-05 00:07:09.686;;;;Up;Up;Up
2017-10-05 05:53:54.625;;;;Up;Up;Up
2017-10-05 06:47:17.925;;;;Down;Down;Down
2017-10-05 07:47:36.057;;;;Up;Up;Up
2017-10-05 09:28:53.638;;;;Up;Up;Up
2017-10-05 14:38:54.264;;;;Down;Down;Down
2017-10-05 18:51:32.382;;;;Up;Up;Up
2017-10-05 20:49:11.559;;;;Down;Down;Down
2017-10-05 22:03:46.465;;;;Down;Down;Down
2017-10-05 23:52:43.597;;;;Down;Down;Down
2017-10-05 23:52:53.062;;;;Down;Down;Down
2017-10-06 02:25:16.030;;;;Down;Down;
2017-10-06 05:01:40.240;;;;Up;Up;Up
2017-10-06 06:04:25.514;;;;Up;Up;Up
2017-10-06 06:24:11.756;;;;Down;Down;Down
2017-10-06 07:09:04.392;;;;Up;Up;Up
2017-10-06 09:03:26.566;;;;Down;Down;Down
2017-10-06 09:54:07.600;;;;Up;Up;Up
2017-10-06 09:54:17.061;;;;;Up;Up
2017-10-06 10:08:15.044;;;;Up;Up;Up
2017-10-06 10:08:24.393;;;;;;Up
2017-10-06 10:09:02.012;;;;Down;Down;Down
2017-10-06 11:34:04.862;;;;Up;Up;Up
2017-10-06 11:34:33.131;;;;Down;Down;Down
2017-10-06 11:35:10.785;;;;Up;Up;Up
2017-10-06 13:06:50.941;;;;Down;Down;Down
2017-10-06 15:48:25.512;;;;Down;Down;Down
2017-10-06 17:02:52.484;;;;Up;Up;Up
2017-10-06 18:15:16.646;;;;Up;Up;Up
2017-10-06 20:53:58.750;;;;Down;Down;Down
2017-10-06 22:01:37.341;;;;Down;Down;Down
2017-10-07 01:28:57.154;;;;Down;Down;Down
2017-10-07 01:29:25.325;;;;Down;Down;Down
2017-10-07 04:20:17.272;;;;Up;Up;Up
2017-10-07 07:01:34.088;;;;Up;Up;Up
2017-10-07 09:23:41.276;;;;Up;Up;Up
2017-10-07 10:31:56.153;;;;Up;Up;Up
2017-10-07 13:49:49.420;;;;Down;Down;Down
2017-10-07 20:28:34.077;;;;Down;Down;Down
2017-10-07 22:03:21.308;;;;Down;Down;Down
2017-10-08 02:46:21.511;;;;Up;Up;Up
2017-10-08 07:40:37.598;;;;Up;Up;Up
2017-10-08 10:14:45.316;;;;;;Up
2017-10-08 20:15:40.833;;;;Down;Down;Down
2017-10-09 00:37:26.541;;;;Down;Down;Down
2017-10-09 05:32:56.489;;;;Up;Up;Up
2017-10-09 07:17:32.873;;;;Up;Up;Up
2017-10-09 10:01:27.362;;;;Up;Up;Up
2017-10-09 16:06:38.378;;;;Down;Down;Down
2017-10-09 18:27:36.533;;;;Up;Up;Up
2017-10-09 18:27:45.997;;;;Up;Up;Up
2017-10-09 18:34:21.469;;;;Up;Up;Up
2017-10-09 22:07:39.863;;;;Down;Down;Down
2017-10-10 00:17:55.793;;;;Down;Down;Down
2017-10-10 06:09:09.784;;;;Up;Up;Up
2017-10-10 06:32:14.257;;;;Up;Up;Up
2017-10-10 06:33:29.630;;;;Down;Down;Down
2017-10-10 09:16:35.406;;;;Up;Up;Up
2017-10-10 10:03:12.949;;;;Down;Down;Down
2017-10-10 10:45:08.012;;;;Up;Up;Up
2017-10-10 10:45:17.471;;;;Up;Up;Up
2017-10-10 11:29:06.165;;;;Up;Up;Up
2017-10-10 13:55:57.191;;;;Down;Down;Down
2017-10-10 13:56:06.661;;;;Down;Down;Down
2017-10-10 16:56:55.514;;;;Down;Down;Down
2017-10-10 20:04:57.528;;;;Up;Up;Up
2017-10-10 20:07:47.107;;;;Up;;Up
2017-10-10 21:27:43.594;;;;Down;Down;Down
2017-10-10 21:28:11.858;;;;Down;Down;Down
2017-10-10 22:15:18.866;;;;Down;Down;Down
2017-10-10 22:22:53.200;;;;Up;Up;Up
2017-10-11 00:45:37.869;;;;Down;Down;Down
2017-10-11 05:09:24.865;;;;Up;Up;Up
2017-10-11 06:02:38.068;;;;Down;Down;Down
2017-10-11 06:49:34.477;;;;Up;Up;Up
2017-10-11 16:40:47.951;;;;Down;Down;Down
2017-10-11 18:07:29.861;;;;Down;Down;Down
2017-10-11 18:59:00.403;;;;Up;Up;Up
2017-10-11 20:30:24.471;;;;Down;Down;Down
2017-10-11 20:31:30.441;;;;Up;Up;Up
2017-10-11 20:32:17.512;;;;;Up;
2017-10-11 21:21:36.347;;;;Down;Down;Down
2017-10-11 22:37:19.293;;;;Down;Down;Down
2017-10-12 06:08:35.036;;;;Down;Down;Down
2017-10-12 06:08:44.380;;;;;Down;Down
2017-10-12 06:08:53.850;;;;;Down;
2017-10-12 06:43:27.354;;;;Up;Up;Up
2017-10-12 07:26:39.429;;;;Up;Up;Up
2017-10-12 09:26:20.601;;;;Up;Up;Up
2017-10-12 13:31:53.501;;;;Down;Down;Down
2017-10-12 14:28:07.978;;;;Up;Up;Up
2017-10-12 14:28:36.260;;;;;Down;Down
2017-10-12 14:29:04.540;;;;;Up;Up
2017-10-12 14:29:42.263;;;;Down;Down;Down
2017-10-12 14:43:31.682;;;;Down;Down;Down
2017-10-12 18:01:51.393;;;;Down;Down;Down
2017-10-12 18:39:15.989;;;;Up;Up;Up
2017-10-12 18:40:40.955;;;;Up;Up;Up
2017-10-12 20:14:28.333;;;;Down;Down;Down
2017-10-12 21:21:30.919;;;;Down;Down;Down
2017-10-12 22:30:26.196;;;;Down;;
2017-10-13 01:39:32.917;;;;Down;Down;Down
2017-10-13 05:22:20.738;;;;Up;Up;Up
2017-10-13 06:05:00.892;;;;Up;Up;Up
2017-10-13 06:32:18.671;;;;Up;Up;Up
2017-10-13 06:32:37.502;;;;Up;Up;Up
2017-10-13 07:11:50.730;;;;Down;Down;Down
2017-10-13 08:16:57.781;;;;Up;Up;Up
2017-10-13 11:21:12.511;;;;Up;Up;Up
2017-10-13 11:21:21.972;;;;Up;Up;Up
2017-10-13 12:17:53.680;;;;;;Down
2017-10-13 12:18:03.016;;;;Down;Down;Down
2017-10-13 13:32:58.584;;;;Up;Up;Up
2017-10-13 16:23:38.728;;;;Down;Down;Down
2017-10-13 19:52:52.273;;;;Up;Up;Up
2017-10-13 21:22:54.938;;;;Down;Down;Down
2017-10-13 23:06:38.588;;;;Down;Down;Down
2017-10-14 01:50:01.326;;;;Down;Down;Down
2017-10-14 06:16:24.433;;;;Up;Up;Up
2017-10-14 08:43:00.987;;;;Up;Up;Up
2017-10-14 21:12:41.708;;;;Down;Down;Down
2017-10-15 00:02:09.599;;;;Down;Down;Down
2017-10-15 01:51:06.261;;;;Down;Down;Down
2017-10-15 06:04:31.965;;;;Up;Up;Up
2017-10-15 09:23:07.411;;;;Up;Up;Up
2017-10-15 18:41:33.027;;;;Up;Up;Up
2017-10-15 23:05:39.075;;;;Down;Down;Down
2017-10-16 05:58:39.516;;;;Up;Up;Up
2017-10-16 05:58:58.442;;;;Up;Up;Up
2017-10-16 06:11:22.682;;;;Up;Up;Up
2017-10-16 09:28:43.521;;;;Up;Up;Up
2017-10-16 16:01:18.555;;;;;;Down
2017-10-16 16:01:28.024;;;;Down;Down;Down
2017-10-16 21:44:43.448;;;;Down;Down;Down
